payment_id,order_id,captured_at,amount_paise,method,fee_paise,gst_paise,settlement_id,status
pay_14uzqd5pkhulei,order_d2djf4ngwlta6i,2026-02-03 19:07:02,43800,card,876,158,setl_pz2onwk6evwj2o,captured
pay_dpmmxyswgto8as,order_q57j6tda4r1qqv,2026-02-04 18:15:07,58700,upi,0,0,setl_0hhtjhdiwzcf0n,captured
pay_05xxxas5tyvwpz,order_jv27qq9fltja4p,2026-01-31 21:09:53,42200,card,844,152,setl_wtdawru6vzsqao,captured
pay_ha3o22bhjztw9j,,2026-03-10 10:10:29,73000,wallet,1606,289,setl_5uccniyrcaq04u,captured
pay_9navzidt822h3a,order_6nccoumjw518j0,2026-01-19 15:16:12,114100,card,2282,411,setl_74jp1l7v8u544b,captured
pay_uhq1tr5q3uxvsk,order_9i4qc591isnqgc,2026-01-16 20:39:11,118900,upi,0,0,setl_lsdr1p4ascpfyv,captured
pay_qp7ooo1lp04nsx,order_fjgb8zskafl5ti,2026-01-05 08:34:18,59700,upi,0,0,setl_0y3f5i3lowyhl7,captured
pay_a1b8ix6gy2awoo,order_yhfi4ybbm5bpp0,2026-01-31 09:39:32,188100,card,3762,677,setl_wtdawru6vzsqao,captured
pay_hzu853tosjjddo,order_ab7dn3gkv1a4aj,2026-01-06 14:20:01,119800,upi,0,0,setl_eg6abr92l84xwe,captured
pay_8cznd9fm877d58,order_kji9kgma9zgv5g,2026-01-19 08:23:24,116600,card,2332,420,setl_74jp1l7v8u544b,captured
pay_oov488iga2c09c,order_kenqtso9a94w2m,2026-02-20 13:52:05,129100,upi,0,0,setl_p1cw1lfocopqsx,captured
pay_lt4eoufjdxgv4j,order_rfzsi3wgslqb9q,2026-03-06 21:40:18,123100,card,2462,443,setl_t09hpfje1ebpw5,captured
pay_f1miwlo0ht01tc,order_20xqycfogl99dd,2026-03-02 20:30:35,36800,card,736,132,setl_ghish9clfjybg7,captured
pay_ynhs79se5uv5an,order_f0i71l1o5fwhif,2026-02-03 06:37:53,142100,card,2842,512,setl_pz2onwk6evwj2o,captured
pay_rmr1k8ddfckk5g,order_zid5q6ne1l962c,2026-01-11 15:53:29,89800,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_3yb1voinjxi2th,order_6ckqmog2o11pn1,2026-01-15 14:57:53,425500,netbanking,8085,1455,setl_77w2jaqyt9q8fx,captured
pay_hzryccwyn5k0aj,order_ppvv603n3ums8m,2026-02-27 14:51:43,111100,upi,478,86,setl_6ukblvz2l8aqqk,captured
pay_m491rqnli8pr8z,order_3bs7kcap077cnu,2026-02-11 07:57:38,264800,upi,0,0,setl_np21gb4w1kh69z,captured
pay_dumhuyvnw97stj,order_9r8emwz6bkp2h1,2026-02-16 22:59:00,823700,wallet,18121,3262,setl_g9ndkzngcavtd0,captured
pay_l7cgmhk5pshw73,order_0ss9rz5945k9us,2026-01-30 12:35:07,70900,upi,0,0,setl_wtdawru6vzsqao,captured
pay_er5s5xhwo79mw0,order_mxyv0zmdgy6dsq,2026-02-06 16:02:49,128900,card,2578,464,setl_lqv1guqfhvhipf,captured
pay_qdt5yeuibrdqq5,order_r5c3wd6h1rij95,2026-01-06 16:27:12,67400,upi,0,0,setl_eg6abr92l84xwe,captured
pay_idjia9yetpur4p,order_wn9pf250vcw6u1,2026-02-27 19:58:29,141900,card,2838,511,setl_6ukblvz2l8aqqk,captured
pay_dzo12ks36oc2t9,order_duf99dwjlmtyyc,2026-02-25 07:04:19,58200,wallet,1280,230,setl_3ajs8evqkc8r4g,captured
pay_jua9janysf56w4,order_fvpw7ysmdkvwrp,2026-03-09 22:16:00,38900,wallet,856,154,setl_dlxg7wuq8atouk,captured
pay_frn049kuays7y7,order_f4rs6yn2bkrs7l,2026-02-10 09:34:41,62100,upi,0,0,setl_vwl76fog1dd96l,captured
pay_j1bfzwi030gdbp,order_9n3jmaa6pqepww,2026-02-04 15:31:12,147700,upi,0,0,setl_0hhtjhdiwzcf0n,captured
pay_ov9tebysb1tyhd,order_fqlafw5q0t9hs1,2026-02-19 19:18:20,33800,netbanking,642,116,setl_69g0u5yie4y6v7,captured
pay_hmh4gf8jn67viv,order_nd3acbp3935okk,2026-02-14 13:07:49,248400,upi,0,0,setl_1ccachqdm6zqy6,captured
pay_830r9x3ujhx041,order_a8f2pu2e1t5uix,2026-01-14 22:25:13,112200,wallet,2468,444,setl_l9q54nop0e2y0e,captured
pay_zshxxkhcp56hj2,order_ucnxellgonwar4,2026-03-28 20:43:00,55800,upi,0,0,setl_ow0twtoerpe7vu,captured
pay_b7kdhmacnvav1p,order_ja133rrsziwwms,2026-03-18 13:39:55,318400,upi,0,0,setl_dhvhrkoxibpgpa,captured
pay_cbor1t9kcs8uxr,order_74oei46gzdazax,2026-02-27 20:13:55,54000,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_5w25pdzii43niv,order_6sitbqp0t1bwcm,2026-03-09 20:12:25,238200,netbanking,4526,815,setl_dlxg7wuq8atouk,captured
pay_i89r9m3pzkipbj,order_odhtywrt4v0xt8,2026-01-05 19:54:12,64200,card,1284,231,setl_0y3f5i3lowyhl7,captured
pay_hbn980anfzoccb,order_x6t3gpc7uv3hr3,2026-01-12 16:56:41,78800,upi,0,0,setl_m3uyskj10mky0x,captured
pay_6x0eqz9ka0utdh,order_g3pqjd30980i6v,2026-03-04 20:26:36,70800,upi,0,0,setl_ebfh7a0fzwc2ju,captured
pay_bq4fqibkr9kv0i,order_zyt8yo4v08bzb5,2026-03-05 19:17:05,54600,upi,0,0,setl_gp497c84ae5o2v,captured
pay_mcsh0tn3fa5t7l,order_iprxc0blcrc4q6,2026-01-11 20:48:16,131000,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_qbv88a68myn0uw,order_t7rbalh06uwkkh,2026-01-11 09:10:13,33300,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_h54uymc26633dp,order_nomnpxww4o5f5f,2026-03-29 10:01:23,52500,upi,0,0,setl_ow0twtoerpe7vu,captured
pay_nfc6rvxxgqyu5s,order_claddqv89515b1,2026-03-25 17:44:43,108100,upi,0,0,setl_1zlgzogrw61dzk,captured
pay_yee6g3llp05mad,order_nk1b4cqvmc3nyj,2026-03-01 06:37:55,50200,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_li1s0uqaj1r3jv,order_tndytrfhuv894a,2026-02-26 19:27:51,141300,card,2826,509,setl_f0i6ke7rbhmjkt,captured
pay_q5q1fqc3l8i99v,order_owsomd63ifqws4,2026-03-29 17:01:59,308000,card,6160,1109,setl_ow0twtoerpe7vu,captured
pay_8zcblm7v5vgh3p,order_4ydtw0pfkre803,2026-01-28 14:27:55,52700,upi,0,0,setl_f01agjt4c5hn88,captured
pay_29tia0l5diwyy8,order_xit1lzzjqv8jb4,2026-01-26 15:17:47,76100,upi,0,0,setl_q2gssh4lb04rrn,captured
pay_x8ecql7zzuiejs,order_fk3pozuavmorml,2026-02-22 08:51:41,155500,netbanking,2955,532,setl_p1cw1lfocopqsx,captured
pay_xq8fch74uimhrk,order_dikaalz7m4qakg,2026-03-08 08:44:54,72100,upi,0,0,setl_t09hpfje1ebpw5,captured
pay_mogitldrs7v84m,order_ndi8gaztzmxmwu,2026-03-06 22:37:59,82200,card,1644,296,setl_t09hpfje1ebpw5,captured
pay_vat597s18uhnlt,order_g29o82ecob56c8,2026-01-13 09:01:59,69900,upi,0,0,setl_y2rxrt4vhx921w,captured
pay_72iwspfjlrlt9y,order_jlqy7izk3qnt31,2026-02-01 19:08:20,46300,upi,0,0,setl_wtdawru6vzsqao,captured
pay_wnrwykctjwl0gq,order_f6i3auguirn9ng,2026-01-29 11:33:17,38900,wallet,856,154,setl_qrtnq0w5cdj1fz,captured
pay_4yrg8leo9yg63l,order_lt0g4yvr8mtda0,2026-01-19 21:36:07,79500,upi,0,0,setl_74jp1l7v8u544b,captured
pay_5dvpfjbiayov0p,order_lw9d0w1n28q762,2026-01-10 22:53:17,103500,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_tgoqpx4ppajf3g,order_oyfqb1pzf0ln52,2026-03-25 20:17:23,117000,card,2340,421,setl_1zlgzogrw61dzk,captured
pay_cz2tza33j9isqr,order_vyozmkfq9m49ss,2026-01-29 08:41:26,44200,upi,0,0,setl_qrtnq0w5cdj1fz,captured
pay_k2sitxdgwfttl5,order_t4ya70zwu3bodj,2026-02-23 21:39:20,308200,upi,0,0,setl_qaq1263rljezt9,captured
pay_mlfq4urpch7rvc,order_pxw50e2ny0u2vz,2026-02-10 14:59:33,86600,netbanking,1645,296,setl_vwl76fog1dd96l,captured
pay_83mthe6phiagq3,order_503247yvzzezls,2026-02-28 08:34:09,89200,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_h1nlfre8eii175,order_9u6i8oj0xaigwx,2026-01-04 06:44:28,171000,upi,0,0,setl_guejg2ci2ueajv,captured
pay_6q7fzsj3kitd6o,order_wdhgzfk0qe84l7,2026-01-12 14:48:39,82700,upi,0,0,setl_m3uyskj10mky0x,captured
pay_0irmzvpamupluk,order_5foe7gkbpfhhi1,2026-01-06 22:58:35,54700,upi,0,0,setl_eg6abr92l84xwe,captured
pay_3l4cio7s44syxv,order_gs831132oqxmyt,2026-03-13 06:45:42,492600,upi,0,0,setl_58rfwsehgtslk1,captured
pay_vq76glosddiu2p,order_rnxo21h6hgotbz,2026-02-03 17:02:14,42500,upi,0,0,setl_pz2onwk6evwj2o,captured
pay_2l1k5u0nkq8804,order_obxg3bt3ui0kfw,2026-03-13 09:43:55,128900,wallet,2836,510,setl_58rfwsehgtslk1,captured
pay_g0v84c4x95jszm,order_rfqgcw1azl0fbq,2026-01-11 13:08:11,62500,card,1250,225,setl_wczngzgpdx2vlj,captured
pay_k8ilfjf28kf77a,order_6i06nbv48m04p6,2026-02-11 13:38:56,136100,upi,0,0,setl_np21gb4w1kh69z,captured
pay_4ag4n8k23k45kl,order_kjqbqc4gbus0oe,2026-01-31 20:40:08,57300,card,1146,206,setl_wtdawru6vzsqao,captured
pay_djg1tlmhkxetep,order_xlv44k08vxsl5k,2026-01-18 14:59:25,766400,card,15328,2759,setl_lsdr1p4ascpfyv,captured
pay_0jig65jlhzyud5,order_5b2gk4ycqzz73u,2026-02-20 13:36:02,67300,upi,0,0,setl_p1cw1lfocopqsx,captured
pay_xsx22cslubi9l5,order_2pp5whh9r1t3b2,2026-02-06 21:22:56,88500,card,1770,319,setl_lqv1guqfhvhipf,captured
pay_nbg7s5u9xtksb4,order_lf55155d9gl3jh,2026-01-08 06:44:07,56300,upi,0,0,setl_dhh9yxncwi1on0,captured
pay_g7k5t6gtlaqjwn,order_9d74tzv1os3aap,2026-02-08 22:44:42,114500,upi,0,0,setl_lqv1guqfhvhipf,refunded
pay_u6fl7m6zechehc,order_otdw331ejaa9go,2026-03-13 13:56:33,75800,upi,0,0,setl_58rfwsehgtslk1,captured
pay_utzhef528mqipc,order_x0rg7tq0jp4iiu,2026-01-19 10:13:23,71800,upi,0,0,setl_74jp1l7v8u544b,captured
pay_xurk0kznlfmomo,order_192jeag2zsrf3w,2026-03-22 16:03:50,142800,upi,0,0,setl_qvbmospozcd7tt,captured
pay_npaqi2j5zq0srl,order_up4ze4v3autg5k,2026-03-03 07:27:23,851400,upi,0,0,setl_ibhjr0pf1ix7hg,captured
pay_kbjdb7wk6vpskg,order_doyyn35q9k9153,2026-02-12 22:02:43,241500,netbanking,4589,826,setl_9ssvpb9jjfdl4c,captured
pay_94ktuyyz5sqrln,order_btu89x2e3ihnih,2026-01-24 08:22:21,130600,upi,0,0,setl_9ayrzw9gzo8u0a,captured
pay_95ulxgmhtp6nph,order_pbbxi3c0acnbkw,2026-02-12 09:15:32,744400,upi,0,0,setl_9ssvpb9jjfdl4c,captured
pay_6ln3vi23663wn8,order_rrljv64ydj825q,2026-01-31 18:27:28,66400,netbanking,1262,227,setl_wtdawru6vzsqao,captured
pay_vtdk7k84ioan45,order_8lqwlejs69squc,2026-01-04 12:50:04,261300,upi,0,0,setl_guejg2ci2ueajv,captured
pay_ajcqgjvr0ycxwe,order_jesworiiu4iq2w,2026-02-16 10:13:13,275200,upi,0,0,setl_g9ndkzngcavtd0,captured
pay_fwndoxzrz7vjk3,order_ih9adnn37889x1,2026-01-13 11:43:12,101400,upi,0,0,setl_y2rxrt4vhx921w,refunded
pay_wg5q2vpgfjf3o8,order_9wjcgsqcac3egc,2026-01-12 12:42:02,39700,upi,0,0,setl_m3uyskj10mky0x,captured
pay_s5s9ck75hjunjs,order_nw2nrcj4i6ga4j,2026-03-04 17:34:26,65400,upi,0,0,setl_ebfh7a0fzwc2ju,captured
pay_55fwch00m5kfsp,order_y0y1sowf3p26rq,2026-02-27 07:51:21,80200,netbanking,1524,274,setl_6ukblvz2l8aqqk,captured
pay_8qawfvdj2hwr0w,order_zlzve7onvpo4kv,2026-01-17 09:34:41,71000,netbanking,1349,243,setl_lsdr1p4ascpfyv,captured
pay_v95m3m1w1bz3ev,order_3brdve2atvkliq,2026-02-26 09:39:18,68600,upi,0,0,setl_f0i6ke7rbhmjkt,captured
pay_yykeg2nblep3et,order_a17vol8jylbhdq,2026-03-30 21:50:43,145500,upi,0,0,setl_kxj9b9jg0pswv5,captured
pay_hie35bgylqyidn,order_7tlvc3pt88au8v,2026-02-28 10:32:16,74400,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_f0e6i951e28tmc,order_8g2sahbibczss5,2026-03-31 09:58:01,42000,card,840,151,setl_ikjme5uvgfi2in,captured
pay_8x9fecea44r84x,order_g27aqo0g65ghlu,2026-02-28 08:58:51,78100,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_5axgd03qhge4zh,order_4nj96dwl46evff,2026-01-16 08:20:46,63600,upi,0,0,setl_lsdr1p4ascpfyv,captured
pay_634fydvzwntiio,order_866jjihmkzoeb3,2026-02-26 09:52:04,65300,card,1306,235,setl_f0i6ke7rbhmjkt,captured
pay_056wdp0vk9lx5z,order_cb0d36wkwevn99,2026-02-15 20:15:00,111500,wallet,2453,442,setl_1ccachqdm6zqy6,captured
pay_oc70ecpk32fxnm,order_egt6ai3ax3jqbj,2026-01-30 16:52:34,37800,upi,0,0,setl_wtdawru6vzsqao,captured
pay_pwhyk1x3vbptn8,order_jos3zgucjdp9su,2026-03-05 06:00:53,102300,netbanking,1944,350,setl_gp497c84ae5o2v,refunded
pay_y9vuejo2pp0c0o,order_ezksmizp44i9kt,2026-01-31 07:54:36,60600,upi,0,0,setl_wtdawru6vzsqao,captured
pay_w8z801adhgxnru,order_24pykbqbzd3fqu,2026-01-08 15:39:04,31700,card,634,114,setl_dhh9yxncwi1on0,captured
pay_rlc7290odr1vkh,order_t1tuv9c615t8ti,2026-01-09 21:00:48,37700,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_q9u2tb5kmwnkth,order_i770onb3v6xe5d,2026-02-06 07:20:35,44800,upi,0,0,setl_lqv1guqfhvhipf,captured
pay_wvjyybys9h8wna,order_q7baymj3q9cw06,2026-03-23 22:45:16,64200,upi,0,0,setl_a23u7r1nf00jzp,captured
pay_2ha13rmqnxfp3d,order_hmc3sn44kp8oju,2026-03-30 18:42:58,106500,wallet,2343,422,setl_kxj9b9jg0pswv5,captured
pay_loy038yiyju365,order_86nign3oi1mpt9,2026-02-15 07:30:41,362700,upi,0,0,setl_1ccachqdm6zqy6,captured
pay_1jlgwih12kf20e,order_zrdcmaa7hy1953,2026-02-23 07:54:47,39300,upi,0,0,setl_qaq1263rljezt9,captured
pay_kende033uxsmvg,order_d55ipouzdw7tsn,2026-03-13 20:09:57,94900,card,1898,342,setl_58rfwsehgtslk1,captured
pay_2de2obu40v3dd8,order_9128qs2jx4c95i,2026-01-07 06:37:50,78900,card,1578,284,setl_rm81cb3fx2d1f8,captured
pay_c98bfb3i276qka,order_9wzbyhxtwlul4i,2026-03-23 06:58:12,147300,upi,0,0,setl_a23u7r1nf00jzp,captured
pay_mgq0wt1l6824ba,order_ewg2w00zvufp6u,2026-02-14 08:10:24,66300,upi,0,0,setl_1ccachqdm6zqy6,captured
pay_9nsyyhm9n5ozd0,order_vr4wmgrh77fpna,2026-03-24 13:52:51,68000,upi,0,0,setl_v7475r71o0yc13,captured
pay_10tbabvxrzjypo,order_la8vubvw2iqf24,2026-02-27 15:39:28,111100,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_l94epy5fyq4hx6,order_msnyiomgh45lno,2026-01-23 08:10:05,74700,upi,0,0,setl_9ayrzw9gzo8u0a,captured
pay_p4dybu98no2lzs,order_fuay13pa81hcgq,2026-02-20 10:20:43,70300,card,1406,253,setl_p1cw1lfocopqsx,captured
pay_60i86whiookb71,order_ryqlbjk0mh6y4i,2026-02-05 20:28:15,78400,upi,0,0,setl_7jt987yfjvvmv9,captured
pay_otf3560asjx034,order_83148ztzgzh1v4,2026-01-06 16:10:26,91800,card,1836,330,setl_eg6abr92l84xwe,captured
pay_lred2jtizt44x9,order_g7kyv0g5u7ekm9,2026-02-28 06:52:40,79100,card,1582,285,setl_6ukblvz2l8aqqk,captured
pay_h3l6r1x30jj4p2,order_zxi2f7il9izhrp,2026-02-16 14:36:04,69800,upi,0,0,setl_g9ndkzngcavtd0,captured
pay_vesaigg1s3m0ma,order_4flisnbei5qnnc,2026-01-16 18:08:00,55100,card,1102,198,setl_lsdr1p4ascpfyv,captured
pay_0as3yfiqehh5o4,order_exh8v1lkcmkaxw,2026-01-31 16:14:08,63600,wallet,1399,252,setl_wtdawru6vzsqao,captured
pay_w29xl4t735mtn9,order_qu9tw99clud26v,2026-02-26 06:46:13,48800,upi,0,0,setl_f0i6ke7rbhmjkt,captured
pay_24rylyfbt0aci3,order_hkfudmukpkilwi,2026-03-17 13:07:13,92300,upi,0,0,setl_wagj3q30f1bxtw,captured
pay_8agqd6neowb291,order_siicbld20zcnqr,2026-01-01 12:25:11,30200,upi,0,0,setl_ytk2x6ixuc1g3n,captured
pay_mpl2wul1nrto38,order_c15ii2nttudg7k,2026-02-18 13:00:20,72300,card,1005,181,setl_mfvj716zca4hwl,captured
pay_s3xt3ntt9v4eb1,order_02mr1qxo8vuow8,2026-01-10 21:26:49,78500,wallet,1727,311,setl_wczngzgpdx2vlj,captured
pay_azypidcqwi6xbp,order_81axkzb2hf95u8,2026-01-19 15:11:05,68400,upi,0,0,setl_74jp1l7v8u544b,captured
pay_edlg7odaw7su9r,order_ezl9cmjzvfdr2d,2026-01-07 13:23:00,111900,upi,0,0,setl_rm81cb3fx2d1f8,captured
pay_1u0z8n2cptc4w5,order_2od3kzitbxrpiv,2026-01-25 06:21:41,51700,upi,0,0,setl_9ayrzw9gzo8u0a,captured
pay_6iwkk74t903i1p,order_c5y67o16z15out,2026-02-07 14:36:56,228700,netbanking,4345,782,setl_lqv1guqfhvhipf,captured
pay_w3lqjbu6dz3oyr,order_pmo553kmdmqurf,2026-01-11 10:10:12,88200,card,1764,318,setl_wczngzgpdx2vlj,captured
pay_9kg7risl07ygb1,order_rqoznn1jlzspyd,2026-02-06 19:37:47,136900,upi,0,0,setl_lqv1guqfhvhipf,captured
pay_ye392fyupk3vcy,order_kcphch3blvsx5q,2026-01-29 11:11:31,94000,upi,0,0,setl_qrtnq0w5cdj1fz,captured
pay_5kc3t670o0kq29,order_9noocj2115s2xt,2026-01-21 19:39:08,112700,card,2254,406,setl_ovyj2fotbsflcg,captured
pay_ofdpv6pdp359co,order_viid89j22o3n1o,2026-03-27 13:20:12,119100,card,2382,429,setl_ow0twtoerpe7vu,captured
pay_k9dg9adjptjqki,order_jun8v7ds137yjv,2026-03-10 16:09:14,125400,wallet,2759,497,setl_5uccniyrcaq04u,captured
pay_lo4j51lllu0eij,order_qnnrrt81jz7neq,2026-02-08 06:53:46,59400,upi,0,0,setl_lqv1guqfhvhipf,captured
pay_pwqq6vk0hl3yc2,order_gjysdef62nyyg9,2026-01-28 08:56:45,94300,card,1886,339,setl_f01agjt4c5hn88,captured
pay_wj8bs0x5fkgrsz,order_mil7z66s2miktm,2026-02-26 11:48:20,62600,upi,0,0,setl_f0i6ke7rbhmjkt,captured
pay_gtu5y8kq9eleus,order_vo9ofzgt3ihx6x,2026-03-31 18:39:11,56600,upi,0,0,setl_ikjme5uvgfi2in,captured
pay_gnwy13jb1my68y,order_0lxarr2om0dycf,2026-01-14 13:56:55,80100,upi,0,0,setl_l9q54nop0e2y0e,captured
pay_6e3sflbi64cikk,order_csqfefp28c6191,2026-01-07 11:24:51,73000,upi,0,0,setl_rm81cb3fx2d1f8,captured
pay_o072piisqtq4qd,order_sd06977t6s8nzc,2026-01-16 09:09:02,98600,card,1972,355,setl_lsdr1p4ascpfyv,captured
pay_q8r2gap04vgmzq,order_hpqmbw8ua027pi,2026-02-04 11:47:11,52300,netbanking,994,179,setl_0hhtjhdiwzcf0n,captured
pay_4rcuxpdwi1yrm8,order_wb50xfy7utx0di,2026-01-24 08:33:09,78100,card,1562,281,setl_9ayrzw9gzo8u0a,captured
pay_xjip84mcxsn7ri,order_rq0m5k14p02nrj,2026-01-22 21:15:14,124000,card,2480,446,setl_mcjrqus21u72yb,captured
pay_auq9bre6jv2rk0,order_y7yavnj4xczp0k,2026-02-27 12:33:42,53200,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_47kb83r3yaheri,order_r0jd1jn4jmwmlf,2026-01-07 21:08:15,100400,card,2008,361,setl_rm81cb3fx2d1f8,captured
pay_jxnkd3bdn8xo1s,order_0q4fdg6aeheaw9,2026-03-12 06:03:47,629300,card,12586,2265,setl_jvumun9mdld03w,captured
pay_45bhpzzt19fig9,order_tbjkjo93yf9eqq,2026-01-30 21:34:33,159400,upi,0,0,setl_wtdawru6vzsqao,captured
pay_nojho1kr3dulsl,order_nt04yn7xx4g34z,2026-03-19 08:15:27,211800,upi,0,0,setl_pda4jnpynovbu4,captured
pay_sxsiscpy34kq8j,order_80u237jer954su,2026-03-16 22:40:19,250200,card,5004,901,setl_0j8yan61kfvae6,captured
pay_a87csus3umx5bj,order_p9d9qhvnguspyp,2026-03-15 19:08:46,56700,upi,0,0,setl_58rfwsehgtslk1,captured
pay_z75mc66rvrhbmt,order_ws3jpgpv1jabqe,2026-01-29 14:10:57,79000,upi,0,0,setl_qrtnq0w5cdj1fz,captured
pay_r87idqjy1yrudx,order_zfufnc1uxm6oly,2026-01-21 13:23:40,55700,upi,0,0,setl_ovyj2fotbsflcg,captured
pay_snr7v8ou9yqek6,order_8kdocufdfrzzof,2026-03-14 09:30:01,234300,wallet,5155,928,setl_58rfwsehgtslk1,refunded
pay_dpklld8d8lpgni,order_7svlwopsq68icx,2026-01-18 18:13:06,139700,upi,0,0,setl_lsdr1p4ascpfyv,captured
pay_ohosyb6wtv314w,order_ovo2rlh7jsiaz9,2026-03-17 09:50:00,290700,upi,0,0,setl_wagj3q30f1bxtw,captured
pay_sh1u82m2e8upg1,order_57w38fzxuesk8y,2026-01-27 07:50:23,88600,upi,0,0,setl_1qrq836c1gk53i,captured
pay_0d4sjjjw922ei8,order_nerh1egjormz1e,2026-02-27 13:35:10,73000,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_p3pruu5kpy1713,order_d2aaclbwaq9nh9,2026-01-09 22:23:29,226200,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_352ardnbf8eeva,order_ywlafow1arlxz1,2026-02-03 08:04:56,343000,card,6860,1235,setl_pz2onwk6evwj2o,captured
pay_rq76xgm89r08wp,order_ieoknua84osgjy,2026-03-22 16:23:53,119600,upi,0,0,setl_qvbmospozcd7tt,captured
pay_e0zttv67u1tzm1,order_brylf1pp70zo1y,2026-02-12 15:34:19,146200,upi,0,0,setl_9ssvpb9jjfdl4c,captured
pay_n9e73acy3f5ml2,order_mpzy4zw43l06ma,2026-02-19 07:49:19,307600,upi,0,0,setl_69g0u5yie4y6v7,captured
pay_7c2phn8uwh6um6,order_sptnbnml4fy8fr,2026-02-03 17:16:12,49400,upi,0,0,setl_pz2onwk6evwj2o,captured
pay_0yl1yotzgz4o5o,order_w2afgc0yn57erb,2026-01-28 07:49:57,318900,wallet,7016,1263,setl_f01agjt4c5hn88,captured
pay_zz90f5o32baol6,order_m16nn423s8clxv,2026-01-09 19:16:56,136300,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_7q1wohtu9lhjms,order_1nk418kqnyzjtg,2026-03-27 18:18:13,118200,upi,0,0,setl_ow0twtoerpe7vu,captured
pay_bbtbjae74rxlcu,order_2dt3din7cegsx3,2026-03-14 08:06:48,73700,upi,0,0,setl_58rfwsehgtslk1,captured
pay_wft8ytfx6mt6yt,order_3aazq4k8ym1uw3,2026-02-14 19:04:57,125600,upi,222,40,setl_1ccachqdm6zqy6,captured
pay_e8qddytxoc9qjj,order_2md09z2rfhsidv,2026-01-05 13:39:45,145600,upi,0,0,setl_0y3f5i3lowyhl7,captured
pay_hj2lkxh97jbnxg,order_w7uxpct3klp0zs,2026-03-12 14:26:11,40500,upi,0,0,setl_jvumun9mdld03w,captured
pay_l1z2ylwbquyu9w,order_pjgsu1injdw5my,2026-02-14 21:38:19,98200,upi,0,0,setl_1ccachqdm6zqy6,captured
pay_56tdfjq5gk1oz0,order_j7uenuevyukk67,2026-02-27 08:26:36,96400,netbanking,1832,330,setl_6ukblvz2l8aqqk,refunded
pay_zr38zmfdrky0yb,order_6ewubjc9zrmifx,2026-03-05 08:54:53,36500,upi,0,0,setl_gp497c84ae5o2v,captured
pay_jgar4npj7k7u48,order_2t89is4snrgi86,2026-01-18 18:00:41,122600,upi,0,0,setl_lsdr1p4ascpfyv,captured
pay_ij3jlmlvmj622k,order_z6aqes6zk7f8um,2026-03-26 06:54:55,48200,upi,0,0,setl_sygqy59d41nov2,captured
pay_rscjbmzcwez069,order_j77tawgf5jhb9n,2026-01-17 09:44:43,138300,upi,0,0,setl_lsdr1p4ascpfyv,captured
pay_sbxdrxl5plpln4,order_5hc7lt41x2j9le,2026-03-26 12:27:18,48000,card,960,173,setl_sygqy59d41nov2,captured
pay_6e7ohutvhadywn,order_i8q37ggesrpn4m,2026-01-05 09:13:49,216400,upi,0,0,setl_0y3f5i3lowyhl7,captured
pay_qvckja7t1g3hdd,order_tg8kv3lnvhs2sp,2026-01-09 09:39:47,109200,upi,0,0,setl_wczngzgpdx2vlj,captured
pay_dqtjlc1ff6c7ac,order_g17ukm6wi02r73,2026-01-24 22:39:21,54700,upi,0,0,setl_9ayrzw9gzo8u0a,captured
pay_7u616ld4qaplkm,order_6643pp93eb6z79,2026-02-06 13:15:08,36700,upi,0,0,setl_lqv1guqfhvhipf,captured
pay_88q1mjnjx4zp7g,order_5u8idbl764uk4v,2026-03-30 20:46:23,61400,card,1228,221,setl_kxj9b9jg0pswv5,captured
pay_m1x09duvdpvpv3,order_yn4ij6l0ruxhab,2026-02-03 11:54:50,61500,upi,0,0,setl_pz2onwk6evwj2o,captured
pay_og4wco63eztg5h,order_cv71ty4dzkgiv0,2026-03-17 07:04:52,275000,upi,0,0,setl_wagj3q30f1bxtw,captured
pay_6ptbnt5d090tod,order_a1btvqtkg96kg0,2026-01-13 22:03:19,50500,netbanking,960,173,setl_y2rxrt4vhx921w,captured
pay_wugqn0x92blg3g,order_5gpdx0g6jvqtwr,2026-02-06 16:44:19,346100,upi,0,0,setl_lqv1guqfhvhipf,captured
pay_7si38s4yl7kgg5,order_ie0kin53nsb78c,2026-03-05 15:32:38,81600,wallet,1795,323,setl_gp497c84ae5o2v,captured
pay_au59dwcyfx7hu1,order_97zbut0el6kiwf,2026-02-28 12:08:29,116700,upi,0,0,setl_6ukblvz2l8aqqk,captured
pay_t0xz8xczen7rbs,order_qnrbmu10im4ekl,2026-03-19 20:03:13,121400,upi,0,0,setl_pda4jnpynovbu4,captured
